id,type,name,distance,moving_time,elapsed_time,total_elevation_gain,start_date,start_date_local,start_latlng,kilojoules,average_heartrate,max_heartrate,elev_high,elev_low,average_speed,max_speed,location_city,location_state,location_country,timezone,summary_polyline
15198718070,WeightTraining,Morning Weight Training,0.0,2741,2741,0.0,2025-07-22 14:02:29+00:00,2025-07-22T10:02:29Z,[],,125.9,164.0,0.0,0.0,0.0,0.0,,,,(GMT-04:00) America/Anguilla,
15164577049,Workout,Morning Workout,3032.3,2740,2769,10.2,2025-07-19 11:02:20+00:00,2025-07-19T07:02:20Z,"[45.331711, -80.219799]",,93.1,108.0,178.2,174.6,1.107,1.53,,,,(GMT-05:00) America/Toronto,eztsGv|rhNEBKPIVCLAl@H`AVxA@XFj@DJ^X\|Aj@nAPLl@Pp@FrAR^Rr@TvANf@CB@?JKf@]pABLD@DAF[FI@@?Da@^mBzC]t@QvB@n@Dz@V|An@dCf@zArAzCzBzCd@\\NV?NKBSMi@U}AS_A}AkFWoAQc@@CB?DD`@hAf@r@h@xAb@vBXz@NTVBHF`@p@ELUZm@f@GB_@DMAUK[WWKSOk@u@oBgDOi@k@uAg@_BMk@[oBEa@BuBD}@DUHGv@KbBq@NKd@i@DILk@\aCVaAVwAHqA[oC?k@Gq@O}@e@aBOu@Qk@W_@]c@e@c@WIaAIW@kBdAiAf@g@Xm@XG?
15140976601,WeightTraining,Morning Weight Training,0.0,3095,3095,0.0,2025-07-17 04:58:27+00:00,2025-07-17T05:58:27Z,[],,122.7,161.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
15130245280,WeightTraining,Morning Weight Training,0.0,3093,3093,0.0,2025-07-16 05:58:38+00:00,2025-07-16T06:58:38Z,[],,136.0,177.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
15064843415,WeightTraining,Morning Weight Training,0.0,2698,2698,0.0,2025-07-10 05:00:26+00:00,2025-07-10T06:00:26Z,[],,126.7,164.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
15064843396,WeightTraining,Morning Weight Training,0.0,3063,3063,0.0,2025-07-09 06:38:57+00:00,2025-07-09T07:38:57Z,[],,122.2,163.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
15042758040,WeightTraining,Morning Weight Training,0.0,3078,3078,0.0,2025-07-08 06:41:16+00:00,2025-07-08T07:41:16Z,[],,127.4,169.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
15032272110,WeightTraining,Morning Weight Training,0.0,2942,2942,0.0,2025-07-07 06:42:23+00:00,2025-07-07T07:42:23Z,[],,125.9,165.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
15023497180,Run,Morning Run,7506.7,2637,2640,38.2,2025-07-06 09:45:41+00:00,2025-07-06T10:45:41Z,"[51.676134, -0.60749]",578.4,160.2,174.0,169.6,151.4,2.847,4.36,,,,(GMT+00:00) Europe/London,y~kzHxsuB_ACg@Bi@FURW?_AHeAVuAd@{AZkA`@yDx@WLKRKJc@Gg@Ly@Jo@POFONqAlBa@f@SZENGd@OjFQbDIzGHpB?r@Q|A[xAu@tBYfAgAjDk@fB}@~BUx@e@z@}@tBqAhCEZ@PHTl@n@Zj@f@\dEbDt@b@TVlA|@^PRV\Xb@XNBXBNAHIN]Je@F_D^oCBi@CYOs@c@_A[g@Ma@Gm@BoAHYX_@b@oAdAgENe@l@k@^g@VQVWV]R]Rm@^_BRm@n@sCPwCPiB^gCj@cCzAmE^uB^{BBg@?mAMsAOqCGUGIMKI?aCt@aATe@Fa@L{@PMFWVGDe@?[DkATa@LUPq@r@u@dAc@r@IVGf@GlA?h@QhEMdBIzFL~CAXQjAo@hCa@fAgCjIk@nAaAtCS^{@tBm@bAa@`AGR?X@JDNJNh@d@dF|D\l@z@f@TVx@j@n@`@VTr@h@NHb@BNELONc@Da@JyCRsALoAA]EYQq@Q_@m@aAKe@Iw@Dw@J_@VYHQXy@x@iDV{@Zc@bBiBb@m@Xq@d@_Bd@gBZeBNaBJaBd@sDhAgEf@sAV}@z@aFHw@@s@c@sGGMGGEEOAeCt@_@Dg@PWD[G_@HQEMKOi@CEEBW~@SVe@Vi@Nq@La@Ne@^y@jAo@v@MBEGA_@LyBNgGC}B?uAEiAHyABsAAqABuECwC@[@IFCD?RJt@Tr@Jz@RpB`@bAJt@PVTXf@`@TTd@ZRRf@HFF?DAHMrAaDHMXQt@sBb@eBLWPUNILHTX
15016134571,WeightTraining,Morning Weight Training,0.0,3002,3002,0.0,2025-07-05 08:16:38+00:00,2025-07-05T09:16:38Z,[],,108.6,146.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
15003191156,WeightTraining,Lunch Weight Training,0.0,2889,2889,0.0,2025-07-04 10:14:31+00:00,2025-07-04T11:14:31Z,[],,113.5,148.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14970137715,WeightTraining,Morning Weight Training,0.0,2782,2782,0.0,2025-07-01 06:44:33+00:00,2025-07-01T07:44:33Z,[],,128.7,167.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14963029151,WeightTraining,Afternoon Weight Training,0.0,4655,4655,0.0,2025-06-30 13:28:06+00:00,2025-06-30T14:28:06Z,[],,114.4,164.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14919603105,Walk,Morning Walk,5382.3,4175,4235,9.8,2025-06-26 07:19:12+00:00,2025-06-26T10:19:12Z,"[34.911255, 33.632892]",,92.4,105.0,8.6,1.6,1.289,2.427,,,,(GMT+02:00) Asia/Nicosia,iratEq|glENI\[BWCeABu@CQOSAc@BSAa@Sw@Ee@?c@a@mAGk@F{@Nm@Fu@D{@?_@Fq@@_AEu@DGhAJ~@A^IPKJC^DJA|@DhB?n@BxA@\CPBXAtAD~@EpABr@Cx@@nHKZ@x@Nl@DvBBz@Cf@In@BhDQdCQdACED}@?QFIRMHA^@N@a@BMTECWbACRCJGJ@V?p@G~@C`AKr@Fl@@d@I^?TOPC`@@^E`@HP?b@Kx@GNC`@Bf@Kv@?`AMv@Cd@GbEKf@IbBEVE`@CrA?t@G^BZ?ZBxATt@Tj@TJNI?U[MIiA_@{BY}@?o@@eAJU?QDa@CYBe@?{BNy@?SDkAF}@J]EODo@BUDY@SDS@UCy@Lc@?c@JQ?WCW?g@DQ?K@MHWOE?s@V[FQAOEIGG?SFwDLU@MGS?iGd@_@BWA{@Bq@Hy@BKB{CQ{@Ku@Cs@Bw@AsCHgF?g@@cHA]Ae@?uCEYDIF]BGBEH[Q_A@UPEh@Kb@Av@Ih@Fn@[jCCfBDRb@bA@LC\RdABPCjAHHHZDp@CxAGFWFKF
14900590532,WeightTraining,Afternoon Weight Training,0.0,2844,2844,0.0,2025-06-24 12:19:16+00:00,2025-06-24T15:19:16Z,[],,116.8,154.0,0.0,0.0,0.0,0.0,,,,(GMT+03:00) Africa/Addis_Ababa,
14889210463,Hike,Lunch Hike,7338.3,6278,6710,71.6,2025-06-23 09:17:50+00:00,2025-06-23T12:17:50Z,"[34.933141, 32.872142]",,96.3,120.0,1857.8,1816.8,1.169,2.101,,,,(GMT+02:00) Asia/Nicosia,c{etE{isgEESAUBMEJ@NIJ?HFLLHh@IpFYJE~AeAb@SNGZCf@ARFd@b@FPHjALHH@tAQV?x@`@h@h@b@@TDzAIPHEC|@l@~@rAFNAPOR[PgBTq@l@CLBDTHh@\l@j@^L`@FDBLLXp@ZtAAr@Hd@Tf@Tn@d@dCTj@Hh@FHTNd@|Al@~@Z~@RhAA~AYRg@rA_@Z]h@}@j@m@Ru@@SMQ_@iBgD_B}AgAo@IBARJh@FbDt@jEVvB@`@A^Sx@a@p@i@d@MPEHMj@IRq@~@WdASXc@|@SNW?QMkAyAq@mAYyACcAEg@]k@Um@A]FE@KMQ?MJBMQMIi@?W`@y@|@GRh@BHHVhABj@E~BWzD?A@CKf@[j@?NDRrA~AHVD^?PONKVId@?\PjATbCAPKh@DhBMzCELORUJM@WG[a@q@q@OE_@EqAm@{A{@_@Ga@_@g@qAU]QMIC_@@a@JM@g@AiAMmALc@?_@MOI[s@MEEFHn@CfAH^Ch@BRFN?DCFKDy@KODORIX]^Qh@Ub@P`BQ|AW\Y~@QHMA]Ky@w@u@G_Ag@[Iu@_@s@}AMe@o@kAOi@g@[EISi@Ga@IS@@As@s@oACW[cAUuB?q@Sq@AcAg@kBMuAa@_AAcA@m@n@}BB[CK?QF]N_@@m@P]Lc@j@mCp@iBTa@`A{@l@_@B]Ne@XqA?OIg@_@a@BGR[BEBBB?GQEYOi@Em@BP^ANIRSRMZ?LOl@EA?K?`@E`@OYJ@?b@SxBkEZaAh@cAXcAXk@n@gATYl@a@ZE`@UXEr@Nn@Hf@RRBb@Cr@s@^Kx@g@r@WrAQ|@?NELS|@SBKEKy@W_@_@OYQSCOHYDo@BKNQ@E
14887289497,WeightTraining,Morning Weight Training,0.0,2592,2592,0.0,2025-06-23 05:16:10+00:00,2025-06-23T08:16:10Z,[],,108.5,143.0,0.0,0.0,0.0,0.0,,,,(GMT+03:00) Africa/Addis_Ababa,
14878022706,WeightTraining,Morning Weight Training,0.0,3046,3046,0.0,2025-06-22 07:02:57+00:00,2025-06-22T08:02:57Z,[],,103.2,130.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14869082414,Workout,Turf Engine 2025,0.0,3890,3890,0.0,2025-06-21 09:59:01+00:00,2025-06-21T10:59:01Z,[],,174.0,191.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14845970024,WeightTraining,Morning Weight Training,0.0,2858,2858,0.0,2025-06-19 04:59:20+00:00,2025-06-19T05:59:20Z,[],,111.1,140.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14839762143,Workout,Afternoon Workout,0.0,2118,2118,0.0,2025-06-18 14:36:32+00:00,2025-06-18T15:36:32Z,[],,152.7,173.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14824738502,WeightTraining,Morning Weight Training,0.0,2816,2816,0.0,2025-06-17 06:44:20+00:00,2025-06-17T07:44:20Z,[],,123.1,151.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14814118180,WeightTraining,Morning Weight Training,0.0,3115,3115,0.0,2025-06-16 06:37:41+00:00,2025-06-16T07:37:41Z,[],,116.2,160.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14792538644,Run,Morning Run,6249.7,2506,2595,20.8,2025-06-14 04:56:48+00:00,2025-06-14T05:56:48Z,"[51.676166, -0.607506]",564.8,155.4,189.0,157.8,148.8,2.494,6.72,,,,(GMT+00:00) Europe/London,__lzH|suByA@YC_@M}@qA]q@[[aBuBi@cAw@mB[k@GUB]nAwDt@}AFUH{@H_@~@{CZgArAuDvCuGNa@DWE]Oo@s@sAUUMJ]|@e@bAIHM?GJ@MMYBCGOa@i@c@{@ICG@GHCHGh@I`@?DD@@x@G~DD`@FJHDBAHKf@kAr@{AL_@@SAMEMiAqBQWKEKJEJItABGB?CCG?BDDCCS?TBF@G?KEj@IzEB\LRLAPWzAiDFc@EUuAeCKKK?GBIRCd@?v@@@@??GCEC?ABB@DIAGEDBD@A?QET@B@ABQKbG?PFNDHN@RWvAmDDUEc@eAqBUYGEI@KRCNAtA@MEI@O?PBDEECBBFDE?UGPAtEB|@HTHBJIHOnAyCHWBY?OGS_AgBQWKGIAIHGLC\Av@CHAYFFFAEMMtFBn@HPJ@HCJKlAcCPe@BS?_@Mc@}@_BKOUKIHGJCRChA@DBG?QAQCFAVAEBGB@CBAGBI@GEP?nFDf@LPH@JK~@oBZu@FSA]GY}@gBYc@MEIDGFEXC~ADo@AGEHC^@@BQA?@BBEAECJBF@AAc@AZBC?ACDATEpE@^DVDHN@R[lAgCJ]DUCc@IUqA_CKGKDGFGd@KnF?lA@NFPHBHALOz@cBPc@?EC?C@?HBB@A?ECAIH@FB@BAPa@Ng@BQEYUo@SUc@_AUWCCG?KFITEnABP?MKjGJ\HFB@JKHMx@gB^cAHa@CYIQiAoBMSIAI@IPEh@ItG@h@DRJDHALMhAeCJO@KCAEF?RCB?IHC?EA?@@BCJWH_@CWOe@QWe@aA]a@ICG@KLENCz@@TCDAADCGbGDZBFDBJADEFKzAmDRk@T]v@_BNQDCD@HHdAtBL^AXCLu@|AiB`Ew@nBYx@K~@D\Pn@d@z@h@r@bB~AxC`Dp@j@bAdAl@|@N\Lb@P~@Dh@OnAEfAFtANdA?d@INkAHe@Ck@O_@?
14788532838,Workout,Afternoon Workout,0.0,3844,3844,0.0,2025-06-13 16:14:09+00:00,2025-06-13T17:14:09Z,[],,149.2,182.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14773164600,WeightTraining,Morning Weight Training,0.0,2574,2574,0.0,2025-06-12 05:00:24+00:00,2025-06-12T06:00:24Z,[],,105.3,146.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14753588599,WeightTraining,Morning Weight Training,0.0,3510,3510,0.0,2025-06-10 06:36:03+00:00,2025-06-10T07:36:03Z,[],,119.5,158.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14741105801,WeightTraining,Morning Weight Training,0.0,3416,3416,0.0,2025-06-09 06:32:59+00:00,2025-06-09T07:32:59Z,[],,114.5,167.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14730803345,Run,Morning Run,5613.7,2546,2720,40.8,2025-06-08 07:33:31+00:00,2025-06-08T08:33:31Z,"[51.682164, -0.626046]",529.3,152.3,183.0,168.2,161.8,2.205,4.94,,,,(GMT+00:00) Europe/London,odmzHxgyBOvBBTFPf@r@|AzAPZ\f@p@h@ZNLALa@`@{C@[EWISQSgD{C_@YUIMBGHWh@Y|@Gd@@X\j@zAtAvA~AFBJM`@kBBUAOESIUU_@mAyAaAaAYUKCGIKc@@XFN@AAAWdBE~@F`@Vf@RV|@z@LDH?JKLUPo@Jq@C]GQMWmBkBYUSdBGfAD\Rf@`A`APPRFHCRWPm@Jq@A_@EQKWMSc@e@cA_AWQE?DJBA@GACEAABFRB@@EEIC?CD?JDBBECIWhAKv@@l@H`@DJZ\~@|@LFP@LKTg@Fe@@w@E]Sa@g@k@u@s@g@_@DJB?@G?GCAGF?LDBD?BICEE@AD?DFHBA@EAKIECF@JDBDEAGEACFUxAEh@@`@DTJZNTfA~@PLJAHAJKLYJe@B_@Ag@I[EK{@}@yAsAAED@CJDDDA@IAIGCCDBPDBBECCC@ANFDDC?GCEG@YdBCd@Hp@Vl@RTx@t@LDF?VUR_@F[Ba@Eg@K_@aAgAkAcA@AB@AFABCA@IHFCBCA@GCHH@E?EPSrAEf@@`@DNRd@hAhAPLHATQVg@F_@@e@Ea@Sg@}B_CCIBA@FABIAEIAMDXB@@K?DC@DBBD_@`C?f@D\JXRXhAjAfAjB\XP@FATQTg@J_@F]@a@Au@E]GOQQu@e@{ByBi@_@Q?QNQf@CTHQBK?MCCA@@FD@CDA??GNu@@IB??BIJAHBMAQJ@AGG?H\A?BGD@EPWnB?p@F`@Rf@TZ|@bAv@pAV\LDFBNE`@QJILULm@Bg@?a@Iq@OY_Ai@iD}CKEOFMVCPDCD[C?QRB@BEBSHE@DA@AEBg@AI@PAE@I@?@BCN@LT^IGE?MVKf@G`@CZDp@HVHLrAtATLJALKLWLe@Js@Cg@GSS[wAuAMEI@SRUp@I^?d@F`@JVF?@ACG?JFHlAfAPLL?TSTu@BW@g@Ie@IQSQm@s@]]MGGAMDU\Oh@G`@@b@Hb@R`@JL`@R`@d@XLZQJOJa@F}@Ce@O]UQm@q@eAeA
14726185408,WeightTraining,Morning Weight Training,0.0,3692,3692,0.0,2025-06-07 08:23:05+00:00,2025-06-07T09:23:05Z,[],,104.2,157.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14715618320,Workout,Afternoon Workout,0.0,4383,4383,0.0,2025-06-06 15:27:08+00:00,2025-06-06T16:27:08Z,[],,147.8,183.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14701240538,WeightTraining,Morning Weight Training,0.0,2814,2814,0.0,2025-06-05 05:00:33+00:00,2025-06-05T06:00:33Z,[],,99.3,141.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14680462575,WeightTraining,Morning Weight Training,0.0,2953,2953,0.0,2025-06-03 05:57:39+00:00,2025-06-03T06:57:39Z,[],,98.7,139.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14674190344,WeightTraining,Afternoon Weight Training,0.0,1671,1671,0.0,2025-06-02 16:27:25+00:00,2025-06-02T17:27:25Z,[],,166.1,183.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14674032431,Workout,Afternoon Workout,0.0,1806,1806,0.0,2025-06-02 15:57:11+00:00,2025-06-02T16:57:11Z,[],,169.4,181.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14669674588,WeightTraining,Morning Weight Training,0.0,3175,3175,0.0,2025-06-02 06:36:52+00:00,2025-06-02T07:36:52Z,[],,118.1,167.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14659271647,Workout,Morning Workout,0.0,735,735,0.0,2025-06-01 08:28:46+00:00,2025-06-01T09:28:46Z,[],,156.4,181.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14659076559,Run,Morning Run,5019.3,1757,1757,38.6,2025-06-01 07:54:38+00:00,2025-06-01T08:54:38Z,"[51.678242, -0.603488]",385.4,164.3,187.0,176.2,154.4,2.857,4.7,,,,(GMT+00:00) Europe/London,_llzHxztBBNAD}@nBSRYHOIe@m@e@uAUSUGe@Ew@SoAQqBc@}AUmAUK?WFU@YG]SUAK@w@b@y@l@]TUTKXEd@P`DFrBEvBK`D_A~H?tAMjD]nBYtDC~@@`@L`ATfA@XAJIT_@j@Kb@IPe@n@i@|@sAhBk@dAOj@CX@ZPx@XjC@rJPrCFb@f@|Av@bBFTCVI`@o@tACR@XBHl@`A|BhB`At@tBrAvB`B`@Vp@j@`@VNBZ@NGFKNc@DWJsCZ{BBg@Cs@Ms@Q_@q@cAIWG_ABgAHYb@y@ZaAjAqENY^g@v@m@~@{AbAkCL_@~@sE@eAJyAZkC^cCvAcEd@qBf@eDH}@@q@G_B[kDEUIGQBc@N{@Pg@PG@[GoA\YDQ?UGEIIUI?ONYn@_@TWJ{A^YLYPQRyApBKFKECQ?MH}A@eAL_FA_GBmFA{@DcCAeCBmB@KFGLGJ?zCr@r@FxCn@x@J^HTNHNl@|Ab@^LBFAHI^k@hAuCNe@@MGJWt@
14648316297,WeightTraining,Morning Weight Training,0.0,3682,3682,0.0,2025-05-31 07:02:18+00:00,2025-05-31T08:02:18Z,[],,104.5,146.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14632062600,WeightTraining,Morning Weight Training,0.0,2760,2760,0.0,2025-05-29 05:00:11+00:00,2025-05-29T06:00:11Z,[],,100.9,141.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14607485313,WeightTraining,Morning Weight Training,0.0,2887,2887,0.0,2025-05-27 06:41:35+00:00,2025-05-27T07:41:35Z,[],,114.8,152.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14601370750,Workout,Afternoon Workout,0.0,3151,3151,0.0,2025-05-26 15:11:45+00:00,2025-05-26T16:11:45Z,[],,170.4,185.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14597582703,WeightTraining,Morning Weight Training,0.0,3200,3200,0.0,2025-05-26 06:39:46+00:00,2025-05-26T07:39:46Z,[],,114.7,160.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14579759417,Run,Morning Run,5019.1,1701,1705,34.0,2025-05-24 07:52:16+00:00,2025-05-24T08:52:16Z,"[51.678369, -0.603372]",380.1,163.6,187.0,176.4,154.4,2.951,4.82,,,,(GMT+00:00) Europe/London,wllzHbztBNJDL[jAc@|@MH[Fo@u@Ok@Qi@GIOIs@KkCe@yEaAcAKOHO?WG_@Cs@[K?]P{@t@w@d@SVITGd@@n@HlAD|@BtBCpBQ~Cu@zFMn@EnEMtA[jBMrC?v@H`BT~A@XETKPaAnAKPO\Mj@aCnDUj@GZ?h@PnANnADn@BzFA~APnDHf@Tv@Pd@n@tAFPBNETSp@w@xAGT?HBFVJl@f@p@b@jEjD`ErCp@h@h@^TJZ@PINYH[JqCb@_EA[W}Ai@u@Sc@Ia@Am@DeAHWt@yAtAoFXa@v@w@r@gAx@}An@eBd@kBJs@PcBNqCd@iDNu@Ru@|@gCf@oBXuA^cCFoAg@_HGUICwCx@y@Rm@I[HW@QCEEMYYFWp@OJu@Zu@Ns@VMHUR}AzBMLGAIS?SNkFFu@Aw@DeB?iCEeAFyDBwECuFDWDGFCT@j@HzBj@zCf@zBb@TPJNh@vAPPRHLBRQV_@p@{Aj@aBD_@CM[e@OO
14579759300,WeightTraining,Morning Weight Training,0.0,2687,2687,0.0,2025-05-24 07:01:16+00:00,2025-05-24T08:01:16Z,[],,112.9,156.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14571956823,Workout,Afternoon Workout,0.0,3505,3505,0.0,2025-05-23 16:07:54+00:00,2025-05-23T17:07:54Z,[],,169.1,189.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14567323838,WeightTraining,Morning Weight Training,0.0,3400,3400,0.0,2025-05-23 05:44:24+00:00,2025-05-23T06:44:24Z,[],,128.1,173.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14567323837,WeightTraining,Morning Weight Training,0.0,2797,2797,0.0,2025-05-22 04:59:35+00:00,2025-05-22T05:59:35Z,[],,111.1,163.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14526125306,WeightTraining,Morning Weight Training,0.0,3386,3386,0.0,2025-05-19 06:36:20+00:00,2025-05-19T07:36:20Z,[],,106.6,159.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14485160889,WeightTraining,Morning Weight Training,0.0,2809,2809,0.0,2025-05-15 04:59:15+00:00,2025-05-15T05:59:15Z,[],,116.9,149.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14463824395,WeightTraining,Morning Weight Training,0.0,2960,2960,0.0,2025-05-13 06:39:31+00:00,2025-05-13T07:39:31Z,[],,135.4,189.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14453389955,WeightTraining,Morning Weight Training,0.0,3366,3366,0.0,2025-05-12 06:35:10+00:00,2025-05-12T07:35:10Z,[],,112.8,165.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14432490320,Run,Morning Run,5011.8,1525,1536,35.0,2025-05-10 08:00:41+00:00,2025-05-10T09:00:41Z,"[51.678501, -0.603195]",379.7,174.7,186.0,175.4,153.6,3.286,4.74,,,,(GMT+00:00) Europe/London,smlzH~xtBh@h@FPKb@a@`AW`@[TIAGGg@s@c@oAQQs@Ic@MqB[_E{@i@Ew@We@KG?WHu@GM?IBgAh@gA~@MPIRGV?`@N|ABnAJhBQ~FC\e@hCUnCO|@GlDIv@c@|BAZE`D?l@JfATfABZAPITk@p@a@r@Sn@INsChEO^Gn@@^XfBL~A@hB?fGHbBLjALp@f@jAf@~@NNN@JALIj@yAXg@ZqAN_@^mAHGD?HBP?HBr@rAb@n@VXVPRHXFp@@VDLH^b@NFRANQ`@oAdAwDNe@j@u@l@e@t@eAj@kAp@oBd@iBTqAZsE^kCNy@\wAZ}@bAmDL{@^yBP_B?o@KiBYeDCOOO]EcBh@iAXwAVM@QCMMKSEEG@KNQf@STYPiBb@[Ne@^}AtBEFM@GM?QHwABaCJyCC}GDiB?}ABo@AoABsDCmBDs@FIRFH?NCR?l@N~B`@h@Lp@Nz@Lb@Df@JT?NCTc@HEALM`@CT@^f@jA`@\R?TUNWtAmDHYBQK[gAaBc@e@QKMCIDGFGVg@vDUhAAXBLn@pA\VFBH?PMNQJUb@qAJU
14432490104,WeightTraining,Morning Weight Training,0.0,3471,3471,0.0,2025-05-10 06:57:11+00:00,2025-05-10T07:57:11Z,[],,122.9,165.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14427519763,Workout,Afternoon Workout,0.0,2528,2528,0.0,2025-05-09 16:23:01+00:00,2025-05-09T17:23:01Z,[],,154.9,184.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14412179741,WeightTraining,Morning Weight Training,0.0,2755,2755,0.0,2025-05-08 04:59:59+00:00,2025-05-08T05:59:59Z,[],,117.6,150.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14412179737,Workout,Afternoon Workout,0.0,3028,3028,0.0,2025-05-07 16:00:22+00:00,2025-05-07T17:00:22Z,[],,160.7,185.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14391964711,WeightTraining,Morning Weight Training,0.0,2879,2879,0.0,2025-05-06 06:36:54+00:00,2025-05-06T07:36:54Z,[],,140.2,185.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14382030681,WeightTraining,Morning Weight Training,0.0,3410,3410,0.0,2025-05-05 06:37:53+00:00,2025-05-05T07:37:53Z,[],,119.7,176.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14361404137,Workout,Morning Workout,0.0,1207,1207,0.0,2025-05-03 08:03:14+00:00,2025-05-03T09:03:14Z,[],,172.7,188.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14361404147,WeightTraining,Morning Weight Training,0.0,3706,3706,0.0,2025-05-03 07:01:18+00:00,2025-05-03T08:01:18Z,[],,131.2,176.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14339613778,WeightTraining,Morning Weight Training,0.0,2989,2989,0.0,2025-05-01 04:56:51+00:00,2025-05-01T05:56:51Z,[],,115.4,155.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14322651989,WeightTraining,Lunch Weight Training,0.0,3049,3049,0.0,2025-04-29 11:45:39+00:00,2025-04-29T12:45:39Z,[],,99.6,146.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14250263103,WeightTraining,Morning Weight Training,0.0,2981,2981,0.0,2025-04-22 06:41:23+00:00,2025-04-22T07:41:23Z,[],,160.5,187.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14238714728,WeightTraining,Morning Weight Training,0.0,3254,3254,0.0,2025-04-21 06:36:58+00:00,2025-04-21T07:36:58Z,[],,105.7,159.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
14219988629,WeightTraining,Morning Weight Training,0.0,4438,4438,0.0,2025-04-19 07:31:14+00:00,2025-04-19T08:31:14Z,[],,111.0,156.0,0.0,0.0,0.0,0.0,,,,(GMT+01:00) Africa/Algiers,
